user_id,product_id,product_name,category,price,rating
109,CL_4650,Levi's Jeans,Jeans,537.24,1.5
409,CL_1225,Adidas Shoes,Shoes,1984.71,4
87,EL_9478,Samsung Smartphone,Electronics,33196.01,4.2
176,HO_7392,Pril Dishwashing Liquid,Dishwashing Liquid,852.77,3.9
384,CL_3111,Levi's Jeans,Jeans,1381.95,2.4
360,EL_2189,Samsung Smartphone,Electronics,15948.14,2.3
247,CL_1983,Puma Jacket,Clothing,1285.11,3.8
338,CL_4913,Adidas Shoes,Shoes,4031.51,3.1
137,HO_4302,Ariel Detergent,Detergent,340.63,3.5
420,HO_8309,Daikin Air Conditioner,Home Appliances,28048.18,3.7
85,HO_3403,Whirlpool Washing Machine,Home Appliances,33032.88,2.6
261,HO_8784,Daikin Air Conditioner,Home Appliances,15929.96,1.5
339,HO_3272,LG Refrigerator,Home Appliances,28934.49,2
31,HO_4443,Daikin Air Conditioner,Home Appliances,39611.99,5
93,HO_3202,Ariel Detergent,Detergent,448.11,3.5
48,CL_7907,Puma Jacket,Clothing,2952.15,1.3
46,EL_6145,Dell Laptop,Laptop,6841.55,2.8
104,GR_6308,Daawat Rice,Rice,842.17,3.7
29,CL_5590,Adidas Shoes,Shoes,2930.66,1.8
142,CL_4627,Nike T-Shirt,T-Shirt,1252.45,3.5
79,GR_8143,Daawat Rice,Rice,735.02,3.8
126,HO_5707,Ariel Detergent,Detergent,536.54,4.5
134,EL_9289,Dell Laptop,Laptop,36718.55,2.5
447,CL_3902,Nike T-Shirt,T-Shirt,4237.7,4.4
365,HO_9461,Pril Dishwashing Liquid,Dishwashing Liquid,771.92,1.3
462,GR_9419,Daawat Rice,Rice,191.3,3.3
444,GR_4140,Britannia Bread,Bakery,922.05,1.2
1,GR_2274,Saffola Cooking Oil,Oil,454.8,3
66,HO_9755,Finish Dishwashing Liquid,Dishwashing Liquid,760.4,4.6
447,HO_7533,Ariel Detergent,Detergent,290.56,3.8
281,EL_6007,Dell Laptop,Laptop,11909.36,1.8
52,EL_3350,Lenovo Tablet,Tablet,26901.02,3.7
487,GR_6611,Britannia Bread,Bakery,73.8,3.1
404,GR_5384,Saffola Cooking Oil,Oil,259.51,1.8
20,EL_9800,Lenovo Tablet,Tablet,19318.41,2.7
87,HO_8167,Samsung Microwave,Home Appliances,17476.38,2.3
480,HO_2388,Vim Dishwashing Liquid,Dishwashing Liquid,376.14,4.2
300,CL_3661,Levi's Jeans,Jeans,4561.98,4.3
351,HO_3071,LG Refrigerator,Home Appliances,22076.39,3.8
176,GR_5340,Local Farm Eggs,Egg,981.96,3.3
353,HO_1573,Pril Dishwashing Liquid,Dishwashing Liquid,163.9,1.3
20,CL_6140,Puma Jacket,Clothing,1542.1,3.5
62,GR_2384,Daawat Rice,Rice,318.31,3.1
230,HO_7079,Tide Detergent,Detergent,713.67,2.1
467,HO_1097,Surf Excel Detergent,Detergent,601.76,4
67,GR_7111,Fortune Cooking Oil,Oil,331.63,3.9
407,HO_7944,Samsung Microwave,Home Appliances,33558.18,1.1
404,HO_2682,Daikin Air Conditioner,Home Appliances,16371.23,1.9
406,CL_2527,Adidas Shoes,Shoes,3304.07,2.4
468,HO_8965,Ariel Detergent,Detergent,393.71,4.8
469,HO_4958,LG Refrigerator,Home Appliances,14770.37,1.4
486,GR_3150,Amul Milk,Milk,513.58,1.6
243,HO_4509,LG Refrigerator,Home Appliances,19464.04,2.7
246,HO_9608,Ariel Detergent,Detergent,542.66,3.8
27,HO_6011,Whirlpool Washing Machine,Home Appliances,7975.48,4.3
35,HO_5160,Tide Detergent,Detergent,480.2,1.8
460,CL_1393,Adidas Shoes,Shoes,549.57,2
30,HO_3082,Ariel Detergent,Detergent,577.17,1.3
122,EL_5664,Dell Laptop,Laptop,33911.27,2.2
435,CL_6142,Adidas Shoes,Shoes,3828.68,1.8
367,HO_1833,Surf Excel Detergent,Detergent,613.62,3.6
72,GR_3834,Britannia Bread,Bakery,400.67,4.9
101,GR_6536,Britannia Bread,Bakery,453.71,5
333,HO_9382,Finish Dishwashing Liquid,Dishwashing Liquid,519.44,4.4
230,HO_1683,Whirlpool Washing Machine,Home Appliances,12482.23,4.4
288,CL_8527,Levi's Jeans,Jeans,3420.97,4
173,CL_7887,Adidas Shoes,Shoes,1127.26,4.5
263,CL_5920,Puma Jacket,Clothing,545.99,1.5
68,CL_6182,Nike T-Shirt,T-Shirt,4909.19,2.6
319,HO_6181,Whirlpool Washing Machine,Home Appliances,14679.12,2
328,CL_2015,Puma Jacket,Clothing,3716.56,3.6
328,HO_4063,Daikin Air Conditioner,Home Appliances,19653,2.7
342,GR_3028,Saffola Cooking Oil,Oil,209.16,4.3
314,GR_6996,Sundrop Cooking Oil,Groceries,657.41,1.6
4,EL_9733,Lenovo Tablet,Tablet,47180.23,1.2
9,HO_5026,Finish Dishwashing Liquid,Dishwashing Liquid,323.2,5
24,HO_4500,LG Refrigerator,Home Appliances,24120.45,4.6
5,HO_4634,Pril Dishwashing Liquid,Dishwashing Liquid,988.28,2.1
302,EL_6115,Samsung Smartphone,Electronics,22748.5,2.3
127,GR_3725,Fortune Cooking Oil,Oil,973.11,2
486,GR_1095,Sundrop Cooking Oil,Groceries,426.27,1.2
491,HO_5512,Samsung Microwave,Home Appliances,32553.47,1.8
316,GR_9690,Amul Milk,Milk,446.4,2.1
457,HO_2355,Whirlpool Washing Machine,Home Appliances,36460.06,4.7
142,HO_8720,Samsung Microwave,Home Appliances,24929.2,2.6
322,EL_3398,Apple Smartwatch,Smartwatch,30022.27,2.7
226,EL_2215,Dell Laptop,Laptop,42948.4,4.4
276,HO_3519,LG Refrigerator,Home Appliances,15394.67,4
241,HO_6591,LG Refrigerator,Home Appliances,31666.36,1.4
482,HO_9909,Daikin Air Conditioner,Home Appliances,9822.82,4.5
158,GR_2098,Fortune Cooking Oil,Oil,525,1.8
390,CL_5335,Puma Jacket,Clothing,1878.51,1.5
500,CL_8467,Nike T-Shirt,T-Shirt,4099.57,2.8
324,HO_2114,Surf Excel Detergent,Detergent,422.36,3.1
62,CL_4969,Levi's Jeans,Jeans,2443.16,3.5
370,EL_9269,Dell Laptop,Laptop,11106.45,2.3
253,CL_1651,Puma Jacket,Clothing,1009.72,4.1
387,HO_8390,Vim Dishwashing Liquid,Dishwashing Liquid,361.63,1.9
114,HO_7001,Daikin Air Conditioner,Home Appliances,32322.29,3.1
392,GR_3218,Britannia Bread,Bakery,941.84,1.4
195,CL_8672,Puma Jacket,Clothing,2151.88,3.2
427,EL_5127,Samsung Smartphone,Electronics,28447.73,2.4
410,CL_6802,Nike T-Shirt,T-Shirt,1558.77,4.9
170,GR_3476,Sundrop Cooking Oil,Groceries,377.71,2.8
500,CL_6603,Nike T-Shirt,T-Shirt,2462.77,2.6
484,HO_5698,Surf Excel Detergent,Detergent,473.57,3.2
5,CL_7710,Nike T-Shirt,T-Shirt,1566.52,1.1
49,HO_5026,Finish Dishwashing Liquid,Dishwashing Liquid,920.05,1.3
479,HO_4994,Surf Excel Detergent,Detergent,702.81,4.9
276,GR_7801,Amul Milk,Milk,989.19,3.4
208,EL_2094,Samsung Smartphone,Electronics,35311.86,4.7
387,GR_9294,Sundrop Cooking Oil,Groceries,308.57,4
139,EL_8712,Lenovo Tablet,Tablet,9688.03,2.3
429,GR_4854,Local Farm Eggs,Egg,906.42,3.8
38,HO_2335,Pril Dishwashing Liquid,Dishwashing Liquid,780.83,3.1
14,GR_6285,Fortune Cooking Oil,Oil,812.3,4
8,EL_1904,Lenovo Tablet,Tablet,29518.95,1.8
226,CL_1641,Levi's Jeans,Jeans,4923.35,1
462,HO_1001,Ariel Detergent,Detergent,722.68,1.4
274,EL_3047,Samsung Smartphone,Electronics,9175.51,4.9
348,EL_9313,Samsung Smartphone,Electronics,28692.16,1.9
2,GR_4092,Sundrop Cooking Oil,Groceries,905.91,1.6
208,CL_6056,Levi's Jeans,Jeans,4703.27,3
52,HO_1331,Samsung Microwave,Home Appliances,20243.58,4.4
216,CL_8239,Nike T-Shirt,T-Shirt,3660.83,2.4
60,EL_2755,Lenovo Tablet,Tablet,5842.14,2.3
57,EL_2573,Samsung Smartphone,Electronics,20758.75,2.4
359,CL_4838,Puma Jacket,Clothing,615.9,1.2
192,CL_9624,Adidas Shoes,Shoes,4870.73,1.7
206,HO_5929,Pril Dishwashing Liquid,Dishwashing Liquid,851.02,4.8
421,HO_4878,Surf Excel Detergent,Detergent,216.51,2.7
50,CL_7058,Puma Jacket,Clothing,844.19,1.5
265,HO_7516,Samsung Microwave,Home Appliances,35257.03,3.7
140,HO_5617,Daikin Air Conditioner,Home Appliances,36551.11,3.5
129,GR_5511,Saffola Cooking Oil,Oil,145.31,1.3
254,CL_8493,Nike T-Shirt,T-Shirt,4354.5,4
213,GR_2999,Local Farm Eggs,Egg,622,1.4
162,CL_5858,Adidas Shoes,Shoes,878.59,1.9
395,CL_8999,Adidas Shoes,Shoes,1259.85,3.9
160,HO_7053,Tide Detergent,Detergent,984.99,4.3
203,CL_3148,Nike T-Shirt,T-Shirt,893.37,4.7
63,EL_6736,Lenovo Tablet,Tablet,31306.58,3
481,GR_2173,Fortune Cooking Oil,Oil,973.62,1.4
356,GR_8363,Saffola Cooking Oil,Oil,992.32,3.2
293,EL_5980,Samsung Smartphone,Electronics,48884.63,4.6
369,EL_1708,Samsung Smartphone,Electronics,7383.65,3.6
305,HO_2479,Samsung Microwave,Home Appliances,36736.67,4.5
103,GR_7026,Sundrop Cooking Oil,Groceries,300.21,1.2
264,HO_6253,Samsung Microwave,Home Appliances,26632.41,3.1
397,HO_7751,Whirlpool Washing Machine,Home Appliances,19630.36,1.2
480,HO_8287,Ariel Detergent,Detergent,273.36,2.5
413,HO_5485,Whirlpool Washing Machine,Home Appliances,13235.93,3.9
154,HO_6763,Ariel Detergent,Detergent,833.43,2.5
150,CL_3956,Adidas Shoes,Shoes,2626.82,2.3
94,HO_8910,Vim Dishwashing Liquid,Dishwashing Liquid,218.51,2.3
500,GR_4212,Britannia Bread,Bakery,771.04,3.8
79,EL_6975,Apple Smartwatch,Smartwatch,19424.02,2.4
407,CL_7236,Puma Jacket,Clothing,1329.31,1.6
84,HO_1820,LG Refrigerator,Home Appliances,39531.45,1.6
49,HO_4414,Surf Excel Detergent,Detergent,177.95,4.7
232,HO_5921,Tide Detergent,Detergent,401.73,4.6
287,HO_7396,LG Refrigerator,Home Appliances,34692.76,4.3
327,GR_1642,Daawat Rice,Rice,517.97,4.3
309,HO_7598,Tide Detergent,Detergent,483.33,4.7
45,EL_2697,Dell Laptop,Laptop,48175.39,4.6
443,CL_6876,Puma Jacket,Clothing,3855.35,4.8
21,EL_5378,Lenovo Tablet,Tablet,47707.83,3.4
128,CL_3293,Puma Jacket,Clothing,4074.36,2
37,HO_6341,LG Refrigerator,Home Appliances,16894.22,1.2
398,EL_7664,Lenovo Tablet,Tablet,40151.72,3.9
207,EL_1802,Lenovo Tablet,Tablet,29955.35,3.3
220,CL_1323,Adidas Shoes,Shoes,2549.76,4.2
7,GR_7375,Saffola Cooking Oil,Oil,924.62,3.4
106,HO_9575,Whirlpool Washing Machine,Home Appliances,24095.29,3.2
24,CL_4215,Nike T-Shirt,T-Shirt,1633.97,1.4
476,EL_3414,Apple Smartwatch,Smartwatch,42773.58,5
357,HO_9315,Vim Dishwashing Liquid,Dishwashing Liquid,881.86,1.8
459,HO_7398,LG Refrigerator,Home Appliances,26399.78,1.3
158,HO_1270,Daikin Air Conditioner,Home Appliances,28524.96,2.9
100,HO_6826,Samsung Microwave,Home Appliances,27788.99,3.4
447,CL_2247,Adidas Shoes,Shoes,3960.35,4
128,GR_9109,Local Farm Eggs,Egg,662.08,1
421,GR_1631,Fortune Cooking Oil,Oil,729.06,3.9
158,GR_3043,Britannia Bread,Bakery,128.57,3.7
340,CL_6572,Levi's Jeans,Jeans,2653.85,3.8
188,EL_3544,Dell Laptop,Laptop,22342.23,3.1
119,GR_5177,Sundrop Cooking Oil,Groceries,433.22,1.6
366,HO_4264,Samsung Microwave,Home Appliances,38276.89,2.5
372,HO_4503,Whirlpool Washing Machine,Home Appliances,18805.96,5
373,CL_9623,Adidas Shoes,Shoes,4964.99,1.6
78,HO_9697,Whirlpool Washing Machine,Home Appliances,17417.52,3.4
45,GR_3828,Daawat Rice,Rice,951.21,3.6
438,HO_2325,Daikin Air Conditioner,Home Appliances,35673.46,3.8
483,HO_5311,LG Refrigerator,Home Appliances,15909.09,2
28,HO_9542,Pril Dishwashing Liquid,Dishwashing Liquid,650.12,4.3
484,HO_7709,Pril Dishwashing Liquid,Dishwashing Liquid,348.91,3.3
95,GR_9861,Amul Milk,Milk,401.43,4.7
458,CL_2710,Nike T-Shirt,T-Shirt,1193.52,2.8
27,HO_5892,Pril Dishwashing Liquid,Dishwashing Liquid,688.31,2.4
181,HO_8158,Samsung Microwave,Home Appliances,11825.65,2.7
285,CL_4014,Levi's Jeans,Jeans,2089.4,4.5
209,CL_9532,Adidas Shoes,Shoes,2136.76,3
497,HO_6013,Daikin Air Conditioner,Home Appliances,21163.02,2.8
65,CL_9625,Levi's Jeans,Jeans,4307.38,2.2
104,GR_5169,Amul Milk,Milk,638.99,3.8
225,CL_9621,Puma Jacket,Clothing,1213.83,1.8
422,EL_4952,Samsung Smartphone,Electronics,11203.87,1.3
290,HO_6286,Surf Excel Detergent,Detergent,515.96,4.2
161,HO_5082,Tide Detergent,Detergent,197.41,3.8
418,HO_6552,Whirlpool Washing Machine,Home Appliances,15404.17,2.5
108,EL_9467,Apple Smartwatch,Smartwatch,6718.51,4
47,HO_9825,Surf Excel Detergent,Detergent,316.81,4.7
84,EL_8667,Lenovo Tablet,Tablet,8648.35,1
274,HO_9903,LG Refrigerator,Home Appliances,37943.71,1
377,EL_7915,Apple Smartwatch,Smartwatch,10821.04,1.2
173,HO_1482,Ariel Detergent,Detergent,927.52,3.2
495,HO_2569,Tide Detergent,Detergent,125.57,3.4
335,EL_1916,Lenovo Tablet,Tablet,37004.32,2
225,EL_3877,Apple Smartwatch,Smartwatch,49685.19,3.7
330,CL_8412,Adidas Shoes,Shoes,2991.84,4.1
44,GR_7833,Sundrop Cooking Oil,Groceries,174.39,1.4
163,EL_1712,Apple Smartwatch,Smartwatch,29945.12,1.8
412,EL_6830,Lenovo Tablet,Tablet,8315.51,2.4
123,HO_5298,Whirlpool Washing Machine,Home Appliances,27229.15,3.3
472,HO_2116,Whirlpool Washing Machine,Home Appliances,24239.86,2.7
250,EL_2641,Dell Laptop,Laptop,16735.99,1.9
446,CL_7091,Levi's Jeans,Jeans,1681.05,4.2
22,HO_9293,Tide Detergent,Detergent,502.32,2.9
310,HO_3527,Samsung Microwave,Home Appliances,9111.24,1.5
105,CL_6627,Adidas Shoes,Shoes,1117.68,2
165,HO_8287,Ariel Detergent,Detergent,958.95,2.5
386,HO_1374,Tide Detergent,Detergent,194.78,3
123,HO_5005,Surf Excel Detergent,Detergent,506.73,2.9
212,HO_5780,Daikin Air Conditioner,Home Appliances,14430.63,1.4
199,CL_9522,Adidas Shoes,Shoes,2120.61,1.5
414,HO_9149,Daikin Air Conditioner,Home Appliances,28285.27,1.3
334,EL_6227,Samsung Smartphone,Electronics,21016.99,2.2
118,HO_7056,LG Refrigerator,Home Appliances,18619.76,3
35,GR_1925,Amul Milk,Milk,592.6,2.3
324,GR_8745,Amul Milk,Milk,169.55,3.9
308,CL_1026,Levi's Jeans,Jeans,645.53,3.1
140,GR_7858,Amul Milk,Milk,365.63,2.6
2,EL_7708,Dell Laptop,Laptop,44879.34,1.4
97,HO_8060,Pril Dishwashing Liquid,Dishwashing Liquid,366.67,4.7
429,HO_7133,Tide Detergent,Detergent,408.83,2.7
88,CL_2529,Puma Jacket,Clothing,3887.2,2.8
80,HO_6927,Daikin Air Conditioner,Home Appliances,13455.82,2.8
118,HO_8877,LG Refrigerator,Home Appliances,29887.25,2.6
275,EL_3606,Samsung Smartphone,Electronics,6966.57,2.1
294,EL_7189,Lenovo Tablet,Tablet,7141.37,3.8
152,HO_4662,Tide Detergent,Detergent,117.33,3.9
253,GR_6159,Saffola Cooking Oil,Oil,910.63,4.2
397,HO_3923,Tide Detergent,Detergent,176.52,2.5
211,HO_5863,Samsung Microwave,Home Appliances,36330.31,3.3
467,CL_3920,Nike T-Shirt,T-Shirt,4797.15,1.2
304,EL_3990,Dell Laptop,Laptop,10920.04,1.9
169,HO_1481,Samsung Microwave,Home Appliances,26713.2,1.6
189,GR_8315,Amul Milk,Milk,167.38,4.7
264,HO_4533,Pril Dishwashing Liquid,Dishwashing Liquid,557.09,3.1
403,EL_6972,Lenovo Tablet,Tablet,40152.64,4.4
235,EL_6189,Apple Smartwatch,Smartwatch,19647.54,4.2
379,GR_1571,Saffola Cooking Oil,Oil,194.8,5
16,CL_4311,Adidas Shoes,Shoes,2414.21,3.1
304,HO_5593,Samsung Microwave,Home Appliances,17371.44,2.9
357,HO_3239,Surf Excel Detergent,Detergent,780.65,3.8
372,HO_8993,Pril Dishwashing Liquid,Dishwashing Liquid,210.11,3.8
389,EL_3217,Apple Smartwatch,Smartwatch,32603.76,1.8
359,CL_3808,Nike T-Shirt,T-Shirt,3361.17,4.8
280,HO_9318,Tide Detergent,Detergent,703.11,4.7
424,EL_4797,Samsung Smartphone,Electronics,46188.18,1.1
279,EL_3019,Dell Laptop,Laptop,36874.58,2.3
496,GR_7968,Saffola Cooking Oil,Oil,671.4,1.5
38,GR_1602,Sundrop Cooking Oil,Groceries,745.29,4.8
28,EL_2046,Dell Laptop,Laptop,24984.41,2.7
265,CL_9777,Levi's Jeans,Jeans,400.35,2.9
137,CL_6708,Nike T-Shirt,T-Shirt,1689.23,2.3
381,HO_2676,Samsung Microwave,Home Appliances,22145.73,3.3
103,HO_1403,Samsung Microwave,Home Appliances,18883.7,1.2
379,EL_5531,Dell Laptop,Laptop,34623.26,3.8
94,EL_3616,Samsung Smartphone,Electronics,36874.26,2.6
79,HO_1833,Tide Detergent,Detergent,350.74,4.2
191,EL_1225,Apple Smartwatch,Smartwatch,25294.13,2.9
381,EL_4292,Apple Smartwatch,Smartwatch,9755.48,3.8
43,EL_9255,Apple Smartwatch,Smartwatch,41742.94,4.1
345,CL_4421,Nike T-Shirt,T-Shirt,4147.52,2.3
338,GR_5406,Britannia Bread,Bakery,101.77,4
63,GR_9880,Sundrop Cooking Oil,Groceries,574.38,4.6
307,EL_4430,Lenovo Tablet,Tablet,11369.79,2.5
138,HO_1140,Whirlpool Washing Machine,Home Appliances,7070.73,2.3
243,HO_5981,LG Refrigerator,Home Appliances,20569.66,4.2
27,EL_9793,Lenovo Tablet,Tablet,23877.34,4.3
251,EL_6832,Lenovo Tablet,Tablet,5720.76,3.2
89,HO_1428,Finish Dishwashing Liquid,Dishwashing Liquid,549.54,3.3
261,CL_3599,Nike T-Shirt,T-Shirt,1906.85,4.4
477,HO_7267,Ariel Detergent,Detergent,286.59,2.9
69,HO_1953,Daikin Air Conditioner,Home Appliances,35404.95,4.1
478,CL_5699,Puma Jacket,Clothing,2764.82,4.2
495,EL_9011,Samsung Smartphone,Electronics,38677.24,4.9
333,HO_7955,Whirlpool Washing Machine,Home Appliances,15984.91,4.4
381,CL_2178,Puma Jacket,Clothing,4141.22,4
464,HO_3921,Samsung Microwave,Home Appliances,35419.29,2.7
236,HO_5726,LG Refrigerator,Home Appliances,9292.28,4.8
245,EL_9858,Samsung Smartphone,Electronics,22334.47,3.2
202,HO_9910,Samsung Microwave,Home Appliances,14487.4,1.7
31,HO_9302,Daikin Air Conditioner,Home Appliances,25484.86,4.4
249,HO_6131,LG Refrigerator,Home Appliances,29234.44,2.4
446,HO_4578,Tide Detergent,Detergent,618.21,3
377,CL_1094,Adidas Shoes,Shoes,461.43,3.1
79,HO_8110,Ariel Detergent,Detergent,677,1.3
13,EL_3581,Apple Smartwatch,Smartwatch,47709.2,3.7
264,CL_6688,Levi's Jeans,Jeans,795.11,2.8
116,EL_1660,Lenovo Tablet,Tablet,14494.83,4.8
488,HO_2302,LG Refrigerator,Home Appliances,21742.29,2.8
56,HO_4711,LG Refrigerator,Home Appliances,37550.6,2.7
36,GR_4221,Saffola Cooking Oil,Oil,853.38,2.4
373,GR_3797,Britannia Bread,Bakery,786.13,2.4
333,GR_1636,Sundrop Cooking Oil,Groceries,192.42,3.5
389,HO_4184,Pril Dishwashing Liquid,Dishwashing Liquid,940.81,4.6
497,CL_8837,Nike T-Shirt,T-Shirt,4683.95,4.6
51,CL_1461,Puma Jacket,Clothing,3862.46,3.9
478,HO_5225,LG Refrigerator,Home Appliances,24320.34,2.6
285,GR_9266,Amul Milk,Milk,707.97,1.3
459,HO_7048,Samsung Microwave,Home Appliances,26822.09,2.4
498,EL_5481,Apple Smartwatch,Smartwatch,46902.29,4
311,EL_7002,Dell Laptop,Laptop,27059.25,2.8
364,CL_8269,Levi's Jeans,Jeans,1395.55,3.9
107,HO_7224,Tide Detergent,Detergent,857.06,1.6
362,CL_7160,Puma Jacket,Clothing,3876.3,2.9
325,GR_2401,Fortune Cooking Oil,Oil,388.89,2.4
327,EL_6086,Apple Smartwatch,Smartwatch,12648.05,1.9
413,EL_6261,Dell Laptop,Laptop,24599.96,4.1
473,HO_5031,LG Refrigerator,Home Appliances,17326.55,1.5
189,EL_7469,Samsung Smartphone,Electronics,34378.49,3.3
109,GR_3463,Fortune Cooking Oil,Oil,250.1,4.4
95,GR_6190,Local Farm Eggs,Egg,383.22,1.1
171,GR_8001,Britannia Bread,Bakery,818.21,2.1
42,HO_3038,Pril Dishwashing Liquid,Dishwashing Liquid,120.59,3.5
274,CL_9222,Adidas Shoes,Shoes,2399.16,2.8
155,GR_9161,Amul Milk,Milk,117.92,2.9
290,GR_5313,Daawat Rice,Rice,532.57,3.7
206,EL_8312,Dell Laptop,Laptop,9415.19,1.6
376,CL_2948,Puma Jacket,Clothing,4423,1.7
471,CL_8103,Puma Jacket,Clothing,696.16,2.7
1,EL_6221,Dell Laptop,Laptop,26483.76,3
321,CL_4708,Nike T-Shirt,T-Shirt,3647.37,4.8
434,EL_3097,Dell Laptop,Laptop,21583.11,4.2
61,EL_2410,Lenovo Tablet,Tablet,19488.41,4.5
478,GR_7291,Local Farm Eggs,Egg,260.04,1.9
303,CL_3081,Puma Jacket,Clothing,2606.96,2.8
430,HO_9038,Tide Detergent,Detergent,494.59,3.6
396,HO_2090,Pril Dishwashing Liquid,Dishwashing Liquid,790.18,2.3
453,HO_3615,LG Refrigerator,Home Appliances,36373.24,4.4
229,HO_9468,Whirlpool Washing Machine,Home Appliances,5546.73,3.7
471,CL_8080,Puma Jacket,Clothing,2632.34,2.2
176,EL_3186,Samsung Smartphone,Electronics,9241.66,1.5
128,HO_6809,Samsung Microwave,Home Appliances,36859.39,2.9
59,GR_1659,Daawat Rice,Rice,71.49,1.4
325,HO_6980,LG Refrigerator,Home Appliances,23960.62,4.6
147,HO_7735,Finish Dishwashing Liquid,Dishwashing Liquid,583.69,2.6
348,CL_4649,Levi's Jeans,Jeans,4536.76,3.2
186,GR_8582,Sundrop Cooking Oil,Groceries,246.33,4.8
153,HO_1558,LG Refrigerator,Home Appliances,33710.78,2.7
113,EL_3487,Lenovo Tablet,Tablet,8074.2,3.3
250,CL_2313,Puma Jacket,Clothing,3139.87,4
100,HO_8701,Pril Dishwashing Liquid,Dishwashing Liquid,705.5,1.5
358,GR_6797,Sundrop Cooking Oil,Groceries,402.1,2.8
228,GR_7323,Fortune Cooking Oil,Oil,268.74,4.2
18,CL_4510,Adidas Shoes,Shoes,4648.44,4.9
20,HO_5154,LG Refrigerator,Home Appliances,6013.45,4.8
75,EL_5634,Samsung Smartphone,Electronics,43050.18,1.2
37,GR_4269,Amul Milk,Milk,191.51,3.8
244,GR_7687,Local Farm Eggs,Egg,638.01,2.7
478,GR_3005,Amul Milk,Milk,913.78,2.1
2,GR_6745,Sundrop Cooking Oil,Groceries,983.69,1.8
112,GR_1096,Saffola Cooking Oil,Oil,780.07,1.1
260,GR_8224,Britannia Bread,Bakery,770.67,1.6
222,HO_6013,Surf Excel Detergent,Detergent,642.37,4.4
336,EL_2734,Samsung Smartphone,Electronics,16945.63,1.6
500,HO_3350,LG Refrigerator,Home Appliances,13137.91,3
44,HO_9515,Surf Excel Detergent,Detergent,979.29,1.1
70,HO_7880,Finish Dishwashing Liquid,Dishwashing Liquid,684.88,2.4
117,CL_5216,Nike T-Shirt,T-Shirt,802.4,4.8
362,GR_1759,Sundrop Cooking Oil,Groceries,875.64,1.5
467,EL_7554,Dell Laptop,Laptop,18601.89,2.1
267,CL_6583,Adidas Shoes,Shoes,3291.65,3
479,HO_2180,LG Refrigerator,Home Appliances,25201.66,1.9
180,EL_4910,Lenovo Tablet,Tablet,6013.79,1
264,CL_6697,Levi's Jeans,Jeans,2848.04,2.6
101,HO_2806,Surf Excel Detergent,Detergent,167.2,4.6
268,CL_2759,Adidas Shoes,Shoes,1096.08,1.7
474,CL_8329,Nike T-Shirt,T-Shirt,1628.37,1.9
60,EL_6982,Lenovo Tablet,Tablet,23212.94,2
245,GR_9473,Daawat Rice,Rice,146.51,3.7
97,EL_2913,Dell Laptop,Laptop,28476.74,4.2
193,GR_7549,Britannia Bread,Bakery,962.31,4.7
369,HO_7135,Pril Dishwashing Liquid,Dishwashing Liquid,296.14,4.3
89,HO_4237,Whirlpool Washing Machine,Home Appliances,38862.66,3.7
464,EL_5219,Lenovo Tablet,Tablet,34403.58,4
400,GR_4821,Daawat Rice,Rice,536.39,3.9
163,EL_9735,Dell Laptop,Laptop,26102.12,4.4
406,EL_6336,Dell Laptop,Laptop,39859.58,2
243,HO_3044,Finish Dishwashing Liquid,Dishwashing Liquid,928.23,4.1
47,EL_1175,Samsung Smartphone,Electronics,15312.86,3.1
423,GR_5256,Britannia Bread,Bakery,442.21,3.8
338,HO_5542,Finish Dishwashing Liquid,Dishwashing Liquid,204.37,1.6
411,HO_9140,LG Refrigerator,Home Appliances,14858.23,3.8
446,EL_1559,Apple Smartwatch,Smartwatch,33854.74,3.1
193,CL_9018,Puma Jacket,Clothing,3883.49,3.2
479,GR_1963,Amul Milk,Milk,266.42,1.8
317,HO_6876,Ariel Detergent,Detergent,851.07,4.3
38,HO_5813,Daikin Air Conditioner,Home Appliances,38750.22,3.9
222,CL_6013,Adidas Shoes,Shoes,1479.28,2.3
232,HO_7905,Samsung Microwave,Home Appliances,30958.54,2.2
71,EL_9690,Dell Laptop,Laptop,5737.94,3.3
488,HO_8858,LG Refrigerator,Home Appliances,6679.05,4.7
172,GR_1537,Sundrop Cooking Oil,Groceries,285.45,1.1
91,HO_6284,LG Refrigerator,Home Appliances,26990.27,5
253,HO_6290,Whirlpool Washing Machine,Home Appliances,36553.91,1.9
322,GR_2825,Amul Milk,Milk,848.95,3.8
425,EL_1700,Dell Laptop,Laptop,37379.74,1.7
442,EL_1361,Lenovo Tablet,Tablet,7814.87,3.4
72,GR_6857,Sundrop Cooking Oil,Groceries,716.84,1.7
298,GR_4906,Amul Milk,Milk,884.44,3.1
236,HO_1125,Surf Excel Detergent,Detergent,914.23,2.3
453,EL_5836,Dell Laptop,Laptop,14926.76,3.4
325,HO_7965,Vim Dishwashing Liquid,Dishwashing Liquid,257.53,1.8
70,HO_2255,Whirlpool Washing Machine,Home Appliances,23133.6,3.5
221,EL_6048,Lenovo Tablet,Tablet,47421.01,4.2
357,HO_1556,LG Refrigerator,Home Appliances,33671.04,4.6
334,EL_6959,Dell Laptop,Laptop,38723.21,2.3
2,HO_2675,Finish Dishwashing Liquid,Dishwashing Liquid,332.28,1.1
248,CL_9092,Nike T-Shirt,T-Shirt,1238.11,4.1
377,HO_8397,Ariel Detergent,Detergent,132.42,3.1
